review_id,aspect,topic_id,sentiment
1184,editor,85,negative
1184,badness,-1,negative
1184,feel,262,negative
1184,know made way,119,negative
1184,numerous error,200,negative
1184,anything,106,negative
1184,bad thing,217,negative
1184,emma,359,negative
1184,secretsthis novella,-1,negative
1184,privy reader,21,negative
1184,novella,51,negative
1184,lot pain,22,negative
1187,time hour,56,negative
1187,two u table,411,negative
1187,someone,25,negative
1187,condimentsfixings,312,negative
1187,order food,9,negative
1187,ordering appetizer,-1,negative
1187,slider appetizer,9,negative
1187,incredibly bad service,38,negative
1187,one star,20,negative
1187,another couple,252,negative
1187,round drink,29,negative
1187,absolutely bad slider appetizer,9,negative
1187,food service,9,negative
1187,approximately minute entres,56,negative
1187,appetizer fry cold show,9,negative
1217,glad pay,-1,negative
1228,first book,68,negative
1228,human,339,negative
1228,long time,264,negative
1228,laughed blew,97,negative
1228,old old main character,-1,negative
1231,straight psychotic depraved ruthless,318,negative
1231,synopsis bookvery attention,242,negative
1231,son,-1,negative
1231,king world,423,negative
1231,father,28,negative
1231,infraction joseph,-1,negative
1231,hand,159,negative
1231,itheres,-1,negative
1231,part corruptionmadeleine brilliant cellist,1,negative
1231,unit deal drug,198,negative
1231,act estate,253,negative
1231,aaron,-1,negative
1231,heed content warning,440,negative
1231,mostly father life,-1,negative
1231,theme book,529,negative
1231,offer recreation entertainment joseph,-1,negative
1231,fate,510,negative
1231,depravity estate,253,negative
1231,part,61,negative
1231,member network,113,negative
1231,situation,-1,negative
1244,flawless character,8,negative
1244,new author,1,negative
1244,question suspicion,327,negative
1244,lord arobynn doubt,363,negative
1244,business pirate,-1,negative
1244,celaena,-1,negative
1244,hesitation,-1,negative
1244,intriguing plot,19,negative
1244,dead ben ben,-1,negative
1244,celaena others,-1,negative
1244,himthe next chapter celaena,-1,negative
1244,first chapter,40,negative
1244,stop,-1,negative
1244,she,101,negative
1244,sam,488,negative
1244,another assassin escort celaena,-1,negative
1256,page book,-1,negative
1266,card name,-1,negative
1266,tell,183,negative
1266,sympathetic problem,-1,negative
1266,cash,553,negative
1266,discount,-1,negative
1266,purchased registry gift,-1,negative
1266,registry sort item,304,negative
1266,incorrectly item,569,negative
1266,williams,-1,negative
1266,flagship location,14,negative
1266,top one anthropologie,-1,negative
1266,register anthropologie wedding,246,negative
1266,stressful unnecessarily painful experience,-1,negative
1266,attached anthropologie,339,negative
1266,sonoma bloomingdales west elm,-1,negative
1274,first plural,-1,negative
1274,good ending,402,negative
1274,two thought hard follow,522,negative
1274,basically good story,2,negative
1274,journal,-1,negative
1274,two main character,281,negative
1298,one series,3,negative
1298,joe,542,negative
1298,book return,-1,negative
1298,reader,21,negative
1298,honest review canada joe,13,negative
1298,series zombie lover,110,negative
1298,best worst humanity,-1,negative
1298,hand body,159,negative
1298,canada installment major secret,55,negative
1314,premise,446,negative
1314,wrong hope,261,negative
1314,one point guy,183,negative
1314,trouble,-1,negative
1314,repetitive phrase,-1,negative
1314,another guy,25,negative
1314,didnt anything,106,negative
1355,short amount space page,33,negative
1355,dark space,47,negative
1355,quick scare others,50,negative
1355,almost mr hall,-1,negative
1355,bryan,-1,negative
1355,novel shot,-1,negative
1355,whisper dark compilation author,-1,negative
1355,one pull emotion reader,272,negative
1355,detail allure,226,negative
1355,know author style,1,negative
1355,credit writing ability,-1,negative
1355,fully fleshed character,-1,negative
1355,publication something,320,negative
1355,author know spin yarn,-1,negative
1355,right note,509,negative
1355,time,10,negative
1355,upcoming novel,-1,negative
1355,plunging novel story,-1,negative
1355,supernatural horror character,121,negative
1355,enough understanding,84,negative
1355,rabbit punch gut,435,negative
1355,part,61,negative
1426,secret mcqueen,55,negative
1426,plenty super hot men,138,negative
1426,frustrating time,-1,negative
1426,break neck speed end,-1,negative
1426,amazed writing story,-1,negative
1426,everyone,271,negative
1426,others,422,negative
1426,chick book book,212,negative
1426,sig vampire bos,34,negative
1426,nice chunk story cut,414,negative
1426,what,-1,negative
1426,that,101,negative
1426,time,10,negative
1426,series,3,negative
1426,problem,53,negative
1426,swear end,417,negative
1426,end,60,negative
1426,hit smack forehead lol,155,negative
1426,much going book,-1,negative
1426,first chapter,40,negative
1426,nastier threatening thing,333,negative
1426,wait,102,negative
1426,plenty action,108,negative
1426,universe book,-1,negative
1426,novella,51,negative
1435,bad language sexual word,64,negative
1435,one author,1,negative
1435,id,-1,negative
1443,man,305,negative
1443,greta,4,negative
1443,torica,-1,negative
1443,nothing,106,negative
1453,order,67,negative
1453,sequel,223,negative
1453,ending,402,negative
1453,ongoing problem ebooks,413,negative
1453,real bummer,-1,negative
1466,marie force story,-1,negative
1466,love series,3,negative
1473,minute read,-1,negative
1473,careful vette author credential,1,negative
1473,little real help,-1,negative
1473,clinical depression,207,negative
1473,caveat emptor,-1,negative
1473,advice heart term,49,negative
1473,buyer beward,-1,negative
1473,tagline stop,-1,negative
1473,rewrite book,-1,negative
1473,suicide,401,negative
1473,book,16,negative
1473,lot free help,-1,negative
1473,clinically depressed person,207,negative
1473,tip,337,negative
1473,real insight clinical depression,207,negative
1473,people,148,negative
1473,simplisticthere,-1,negative
1473,nothing,106,negative
1473,advice grain salt,-1,negative
1473,able research clinical depression,207,negative
1474,nd oil change,-1,negative
1474,call store,-1,negative
1474,upset know,134,negative
1474,issue,53,negative
1485,main character,281,negative
1485,part lot word,61,negative
1485,hold end,-1,negative
1485,many book author,1,negative
1485,five star,20,negative
1504,careful little eye seeis,42,negative
1504,confronted untruth,-1,negative
1504,consciousnessaustinscott,-1,negative
1504,surroundingshes,-1,negative
1504,unseen eye,42,negative
1504,something,-1,negative
1504,key ticket escape,376,negative
1504,derangedhis mind,31,negative
1504,mind,31,negative
1504,final book seer eye,42,negative
1507,reading kid,-1,negative
1507,based illustrationswhich,427,negative
1507,smart one lie,431,negative
1507,he,101,negative
1507,something,-1,negative
1507,bad rather clever opinion,512,negative
1507,stupid mocked belief foxthis,-1,negative
1507,child,23,negative
1507,deceiveseven book blurband coyote,-1,negative
1523,found story,2,negative
1523,light humorous read,-1,negative
1523,main character,281,negative
1534,really long suit,195,negative
1534,every turnwe,275,negative
1534,sable city,7,negative
1534,negative side description,-1,negative
1534,original sight sound,380,negative
1534,genre fulfill,347,negative
1534,world generic,72,negative
1534,small island girl,5,negative
1534,awayon,-1,negative
1534,plenty sink teeth,109,negative
1534,nothing,106,negative
1534,voice,380,negative
1534,needed know,468,negative
1551,lurker,-1,negative
1551,decidei,12,negative
1551,occurrence mine book,-1,negative
1551,city,7,negative
1551,much meg stressful event,187,negative
1551,husband affair,-1,negative
1551,old book tell,-1,negative
1551,harry,-1,negative
1551,coastal cottage escape tragedy,177,negative
1551,good creepy psychological horror,80,negative
1551,workher trust wane,449,negative
1551,whitby meg,564,negative
1551,author style conjure house,338,negative
1551,door psychosis,318,negative
1551,job recover harry,-1,negative
1551,thing terrifying thing,-1,negative
1551,job meg,564,negative
1551,substantial travel time,77,negative
1551,north east coast england,27,negative
1551,pile novella,51,negative
1551,working day,82,negative
1560,arm telling,356,negative
1560,girl nasty attitude,415,negative
1560,speak manager,116,negative
1560,asked bartender,152,negative
1560,complaint,484,negative
1560,another bartender,152,negative
1560,everything,106,negative
1560,borthday,82,negative
1560,issue,53,negative
1560,asked glass moscato risling,29,negative
1560,bartender,152,negative
1560,manager,116,negative
1560,fine establishment place,14,negative
1560,entire experience,157,negative
1560,evil second patron female,-1,negative
1560,resistance,-1,negative
1560,friend,73,negative
1560,trying order drink,29,negative
1560,squirt u,-1,negative
1560,one special drink,29,negative
1560,friend stablishement,73,negative
1565,better opinion,512,negative
1578,first fault,-1,negative
1578,attention,193,negative
1578,book,16,negative
1578,good read cup coffee,290,negative
1585,sabrinas deception disappointed action,-1,negative
1585,twist turn,36,negative
1585,book,16,negative
1585,diamond tell story,-1,negative
1585,frame life,-1,negative
1585,pain course,22,negative
1585,happenedgreat job,115,negative
1585,love,129,negative
1585,released disappoint renny,144,negative
1585,comingi,12,negative
1585,pain,22,negative
1586,abusive mother,-1,negative
1586,helpful people,-1,negative
1586,emotionally abusive mother,-1,negative
1586,also extrapolated abusive relationship,526,negative
1586,lot advice,454,negative
1586,book,16,negative
1586,self,243,negative
1586,guide,-1,negative
1586,heal book offer,-1,negative
1586,personal account,467,negative
1586,abusive relationship,526,negative
1586,form,-1,negative
1586,self esteem,501,negative
1586,much information,132,negative
1586,people,148,negative
1589,food,9,negative
1589,pill rest life,203,negative
1589,medication,-1,negative
1589,label see doctor,93,negative
1597,standard suspence thriller,178,negative
1597,continued read,-1,negative
1597,book,16,negative
1597,angel devil sort thing,86,negative
1600,book,16,negative
1600,really nothing,106,negative
1601,personal experience easy read,-1,negative
1601,porn female perspective author,-1,negative
1601,problem,53,negative
1601,porn generalafter,-1,negative
1601,shout men,138,negative
1601,sceptical book,-1,negative
1601,disagree initial thought book,31,negative
1601,offer solution step,156,negative
1601,male point viewbecause story,-1,negative
1601,relationship problem womengood job,-1,negative
1601,author,1,negative
1608,two delinquent care,-1,negative
1608,next book,-1,negative
1608,pretty weak worst story,-1,negative
1608,boy,-1,negative
1613,background man,403,negative
1613,half book,-1,negative
1639,hope,261,negative
1639,everyone,271,negative
1639,guy,-1,negative
1639,style,367,negative
1639,early culprit,365,negative
1639,others,422,negative
1639,figure plot twist,36,negative
1644,many way,119,negative
1668,matt,419,negative
1668,heartbreaking matt getting,419,negative
1670,fan book,213,negative
1670,rd person,25,negative
1670,reason,41,negative
1670,everyone,271,negative
1670,deter,-1,negative
1670,however skip end,-1,negative
1670,couple,252,negative
1670,individual little harsh knowmaybe,-1,negative
1670,wtf moment,190,negative
1670,author selling,-1,negative
1677,punching bag,330,negative
1677,woman,17,negative
